ProvinceName,ProvinceID,ProvinceCode,DistrictName,DistrictCode,DistrictID,WardName,Code,WardCode
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã Ngh_a Thái,14,291014
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã Ngh_a H_p,12,291012
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã Ngh_a Hoàn,11,291011
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã Ngh_a Phúc,13,291013
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã Tiên K_,22,291022
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã Tân An,16,291016
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã Ngh_a D_ng,9,291009
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã Tân Long,19,291019
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã K_ S_n,5,291005
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã H__ng S_n,4,291004
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã K_ Tân,6,291006
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã Phú S_n,15,291015
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã Tân H__ng,18,291018
Ngh_ An,235,,Huy_n Tân K_,2910,1845,Xã Ngh_a Hành,10,291010
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Th_ tr_n Anh S_n,1,291301
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã Th_ S_n,19,291319
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã Thành S_n,18,291318
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã Bình S_n,2,291302
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã Tam S_n,15,291315
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã __nh S_n,5,291305
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã Hùng S_n,9,291309
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã C_m S_n,3,291303
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã __c S_n,6,291306
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã T__ng S_n,20,291320
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã Hoa S_n,7,291307
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã Tào S_n,16,291316
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã V_nh S_n,21,291321
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã L_ng S_n,11,291311
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã H_i S_n,8,291308
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã Th_ch S_n,17,291317
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã Phúc S_n,14,291314
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã Long S_n,13,291313
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã Khai S_n,10,291310
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã L_nh S_n,12,291312
Ngh_ An,235,,Huy_n Anh S_n,2913,1844,Xã Cao S_n,4,291304
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Th_ tr_n Di_n Châu,1,291201
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Lâm,16,291216
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n _oài,6,291206
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Tr__ng,36,291236
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Yên,39,291239
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Hoàng,11,291211
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Hùng,13,291213
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n M_,21,291221
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n H_ng,12,291212
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Phong,24,291224
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n H_i,8,291208
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Tháp,32,291232
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Liên,17,291217
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n V_n,37,291237
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Kim,14,291214
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n K_,15,291215
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Xuân,38,291238
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Thái,29,291229
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n __ng,7,291207
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Bích,3,291203
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n H_nh,9,291209
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Ng_c,22,291222
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Qu_ng,27,291227
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Nguyên,23,291223
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Hoa,10,291210
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Thành,31,291231
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Phúc,26,291226
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Minh,20,291220
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Bình,4,291204
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Cát,5,291205
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Th_nh,33,291233
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Tân,28,291228
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Th_ng,30,291230
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Th_,34,291234
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n L_i,19,291219
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n L_c,18,291218
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Trung,35,291235
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n An,2,291202
Ngh_ An,235,,Huy_n Di_n Châu,2912,1847,Xã Di_n Phú,25,291225
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Th_ tr_n Yên Thành,1,291101
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Mã Thành,20,291120
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Ti_n Thành,34,291134
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã L_ng Thành,16,291116
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Tân Thành,29,291129
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã __c Thành,8,291108
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Kim Thành,15,291115
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã H_u Thành,9,291109
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Hùng Thành,13,291113
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã _ô Thành,6,291106
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Th_ Thành,33,291133
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Quang Thành,27,291127
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Tây Thành,31,291131
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Phúc Thành,26,291126
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã H_ng Thành,11,291111
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã __ng Thành,7,291107
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Phú Thành,25,291125
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Hoa Thành,10,291110
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã T_ng Thành,30,291130
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã V_n Thành,36,291136
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Th_nh Thành,32,291132
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã H_p Thành,12,291112
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Xuân Thành,39,291139
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã B_c Thành,2,291102
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Nhân Thành,24,291124
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Trung Thành,35,291135
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Long Thành,18,291118
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Minh Thành,21,291121
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Nam Thành,23,291123
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã V_nh Thành,38,291138
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Lý Thành,19,291119
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Khánh Thành,14,291114
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Viên Thành,37,291137
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã __i Thành,5,291105
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Liên Thành,17,291117
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã B_o Thành,3,291103
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã M_ Thành,22,291122
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã Công Thành,4,291104
Ngh_ An,235,,Huy_n Yên Thành,2911,1846,Xã S_n Thành,28,291128
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Th_ tr_n _ô L__ng,1,291401
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Giang S_n _ông,9,291409
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Giang S_n Tây,10,291410
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Lam S_n,15,291415
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã B_i S_n,4,291404
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã H_ng S_n,13,291413
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Bài S_n,3,291403
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Ng_c S_n,20,291420
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã B_c S_n,2,291402
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Tràng S_n,28,291428
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Th__ng S_n,27,291427
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Hòa S_n,12,291412
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã __ng S_n,7,291407
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã _ông S_n,8,291408
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Nam S_n,19,291419
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã L_u S_n,16,291416
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Yên S_n,33,291433
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã V_n S_n,31,291431
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã _à S_n,5,291405
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã L_c S_n,14,291414
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Tân S_n,23,291423
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Thái S_n,24,291424
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Quang S_n,22,291422
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Th_nh S_n,25,291425
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Trung S_n,30,291430
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Xuân S_n,32,291432
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Minh S_n,17,291417
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Thu_n S_n,26,291426
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Nhân S_n,21,291421
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Hi_n S_n,11,291411
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã M_ S_n,18,291418
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã Trù S_n,29,291429
Ngh_ An,235,,Huy_n _ô L__ng,2914,1843,Xã __i S_n,6,291406
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Th_ tr_n Thanh Ch__ng,1,291501
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Cát V_n,2,291502
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Nho,28,291528
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã H_nh Lâm,4,291504
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh S_n,30,291530
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Hòa,15,291515
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Phong Th_nh,7,291507
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Phong,29,291529
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh M_,26,291526
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Tiên,33,291533
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh H_ng,16,291516
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Liên,21,291521
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh T__ng,35,291535
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh V_n,36,291536
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh __ng,10,291510
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Ng_c,27,291527
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh H__ng,17,291517
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Ng_c Lâm,5,291505
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh L_nh,22,291522
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã __ng V_n,3,291503
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Ng_c S_n,6,291506
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Th_nh,31,291531
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh An,8,291508
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Chi,9,291509
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Xuân T__ng,40,291540
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh D__ng,12,291512
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh L__ng,24,291524
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Khê,19,291519
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Võ Li_t,39,291539
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Long,23,291523
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Th_y,32,291532
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Khai,18,291518
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Yên,38,291538
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Hà,14,291514
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Giang,13,291513
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Tùng,34,291534
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Lâm,20,291520
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Mai,25,291525
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh Xuân,37,291537
Ngh_ An,235,,Huy_n Thanh Ch__ng,2915,3291,Xã Thanh __c,11,291511
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Th_ tr_n Quán Hành,1,291601
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi V_n,25,291625
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Yên,29,291629
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Ti_n,22,291622
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi H_ng,8,291608
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi __ng,5,291605
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Thi_t,19,291619
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Lâm,11,291611
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Quang,16,291616
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Ki_u,10,291610
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi M_,13,291613
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Ph__ng,15,291615
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Thu_n,21,291621
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Long,12,291612
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Xá,27,291627
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi H_p,7,291607
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Hoa,6,291606
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Khánh,9,291609
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Th_nh,20,291620
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Công B_c,2,291602
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Công Nam,3,291603
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Th_ch,17,291617
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Trung,23,291623
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Tr__ng,24,291624
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Diên,4,291604
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Phong,14,291614
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Xuân,28,291628
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi V_n,26,291626
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Phúc Th_,30,291630
Ngh_ An,235,,Huy_n Nghi L_c,2916,1854,Xã Nghi Thái,18,291618
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Th_ tr_n Nam _àn,1,291701
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam H_ng,10,291710
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam Ngh_a,14,291714
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam Thanh,18,291718
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam Anh,6,291706
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam Xuân,21,291721
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam Thái,17,291717
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Vân Diên,22,291722
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam L_nh,12,291712
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam Giang,9,291709
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Xuân Hòa,23,291723
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Hùng Ti_n,3,291703
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam Th__ng,19,291719
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam Tân,16,291716
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Kim Liên,5,291705
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam L_c,13,291713
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã H_ng Long,2,291702
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Xuân Lâm,24,291724
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam Cát,7,291707
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Khánh S_n,4,291704
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam Phúc,15,291715
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam C__ng,8,291708
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam Trung,20,291720
Ngh_ An,235,,Huy_n Nam _àn,2917,3233,Xã Nam Kim,11,291711
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Th_ tr_n H_ng Nguyên,1,291801
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Trung,19,291819
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Yên,22,291822
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Yên B_c,23,291823
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Tây,14,291814
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng __o,3,291803
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng M_,9,291809
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Th_nh,16,291816
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng L_nh,6,291806
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Thông,17,291817
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Tân,13,291813
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng L_i,7,291807
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Th_ng,15,291815
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Phúc,12,291812
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Long,8,291808
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Ti_n,18,291818
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Xá,20,291820
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Châu,2,291802
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Xuân,21,291821
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Nhân,10,291810
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Phú,11,291811
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Khánh,4,291804
Ngh_ An,235,,Huy_n H_ng Nguyên,2918,1947,Xã H_ng Lam,5,291805
Ngh_ An,235,,Th_ xã Hoàng Mai,2921,1849,Xã Qu_nh Vinh,10,292110
Ngh_ An,235,,Th_ xã Hoàng Mai,2921,1849,Xã Qu_nh L_c,8,292108
Ngh_ An,235,,Th_ xã Hoàng Mai,2921,1849,Ph__ng Qu_nh Thi_n,4,292104
Ngh_ An,235,,Th_ xã Hoàng Mai,2921,1849,Xã Qu_nh L_p,6,292106
Ngh_ An,235,,Th_ xã Hoàng Mai,2921,1849,Xã Qu_nh Trang,9,292109
Ngh_ An,235,,Th_ xã Hoàng Mai,2921,1849,Ph__ng Mai Hùng,1,292101
Ngh_ An,235,,Th_ xã Hoàng Mai,2921,1849,Ph__ng Qu_nh D_,2,292102
Ngh_ An,235,,Th_ xã Hoàng Mai,2921,1849,Ph__ng Qu_nh Xuân,5,292105
Ngh_ An,235,,Th_ xã Hoàng Mai,2921,1849,Ph__ng Qu_nh Ph__ng,3,292103
Ngh_ An,235,,Th_ xã Hoàng Mai,2921,1849,Xã Qu_nh Liên,7,292107
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Ph__ng _ông Thành,2,270102
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Ph__ng Tân Thành,9,270109
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Ph__ng Thanh Bình,10,270110
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Ph__ng Vân Giang,11,270111
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Ph__ng Bích _ào,1,270101
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Ph__ng Phúc Thành,8,270108
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Ph__ng Nam Bình,3,270103
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Ph__ng Nam Thành,4,270104
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Ph__ng Ninh Khánh,5,270105
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Xã Ninh Nh_t,12,270112
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Xã Ninh Ti_n,14,270114
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Xã Ninh Phúc,13,270113
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Ph__ng Ninh S_n,7,270107
Ninh Bình,233,,Thành ph_ Ninh Bình,2701,1615,Ph__ng Ninh Phong,6,270106
Ninh Bình,233,,Th_ xã Tam _i_p,2702,1713,Ph__ng B_c S_n,1,270201
Ninh Bình,233,,Th_ xã Tam _i_p,2702,1713,Ph__ng Trung S_n,5,270205
Ninh Bình,233,,Th_ xã Tam _i_p,2702,1713,Ph__ng Nam S_n,2,270202
Ninh Bình,233,,Th_ xã Tam _i_p,2702,1713,Ph__ng Tây S_n,4,270204
Ninh Bình,233,,Th_ xã Tam _i_p,2702,1713,Xã Yên S_n,9,270209
Ninh Bình,233,,Th_ xã Tam _i_p,2702,1713,Ph__ng Yên Bình,6,270206
Ninh Bình,233,,Th_ xã Tam _i_p,2702,1713,Ph__ng Tân Bình,3,270203
Ninh Bình,233,,Th_ xã Tam _i_p,2702,1713,Xã Quang S_n,8,270208
Ninh Bình,233,,Th_ xã Tam _i_p,2702,1713,Xã _ông S_n,7,270207
Ninh Bình,233,,Huy_n Nho Quan,2703,3247,Th_ tr_n Nho Quan,1,270301
